Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778707992,200,,Aggregated,29.900000,0.000000,15,110,2900,5700,8700,11000,13000,15000,19000,22000,22000,5451,0,15,2152.563009023305,1.638040999750956,21728.80512499978,267.9400110071546
1778707993,200,,Aggregated,30.100000,0.000000,15,110,2900,5700,8700,11000,13000,15000,19000,22000,22000,5479,0,15,2151.4139046318746,1.638040999750956,21728.80512499978,267.96842489505383
1778707994,200,,Aggregated,30.100000,0.000000,15,110,2800,5700,8700,11000,13000,15000,19000,22000,22000,5513,0,15,2149.335497289686,1.638040999750956,21728.80512499978,267.8991474696173
1778707995,200,,Aggregated,30.100000,0.000000,15,110,2800,5700,8700,11000,13000,15000,19000,22000,22000,5542,0,15,2144.1177224788958,1.638040999750956,21728.80512499978,267.9590400577409
1778707996,200,,Aggregated,30.300000,0.000000,15,110,2800,5700,8600,11000,13000,15000,19000,22000,22000,5567,0,15,2143.872650421419,1.638040999750956,21728.80512499978,268.09215017064844
1778707997,200,,Aggregated,31.700000,0.000000,15,110,2800,5700,8600,11000,13000,15000,19000,22000,22000,5591,0,15,2142.914415522811,1.638040999750956,21728.80512499978,268.2825970309426
1778707999,200,,Aggregated,30.400000,0.000000,15,110,2900,5700,8600,11000,13000,15000,19000,22000,22000,5628,0,15,2145.9573055890264,1.638040999750956,21728.80512499978,268.1682658137882
1778708000,200,,Aggregated,30.900000,0.000000,15,110,2900,5700,8600,11000,13000,15000,19000,22000,22000,5661,0,15,2144.078398836255,1.638040999750956,21728.80512499978,268.33033033033036
1778708001,200,,Aggregated,30.800000,0.000000,15,110,2900,5700,8600,11000,13000,15000,19000,22000,22000,5693,0,15,2145.664465187429,1.638040999750956,21728.80512499978,268.4245564728614
1778708002,200,,Aggregated,30.300000,0.000000,15,110,3000,5700,8700,11000,13000,15000,19000,22000,22000,5729,0,15,2151.604890974697,1.638040999750956,21728.80512499978,268.3120963518939
1778708003,200,,Aggregated,31.000000,0.000000,15,110,3000,5700,8600,11000,13000,15000,19000,22000,22000,5755,0,15,2149.513310783326,1.638040999750956,21728.80512499978,268.20538662033016
